TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,Control Panel Actual Angle,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Control Panel Desired Angle,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,deg,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,deg,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,RPM,bool,A,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,,,bool,RPM,count,deg,bool,,bool,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
745.621381,,0.0,-0.04215723276138306,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019977999999923668,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.04215723276138306,0.25,,,1.0,,,,,,,,,0.0,9.192913385826692,,0.005795999999918422,
745.627278,0.0,,,2.1192691692234855,,0.0,,-0.0,-1.0,-0.04215723276138306,357.62214288980783,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049816131591796875,1.0,0.0,0.0,0.0,,0.5418847528573552,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.572847550093,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.543559725546115,,,0.0,0.0,-0.1592114173344544,1.0,,,,0.0,,-11.430942710164029,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.633539,,0.0,,,,,,,,,,,,,,,1.0,0.0,,,,,,,17.0,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,0.020054000000072847,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.25,,,,,,3200.0,,,,,,,,,,,,,,,,0.0,,,,
745.633861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.55,,,,,0.0,,,,,,,,,12.278360107421875,,-1.0,,,,,,,,,,,,110.0,,,,,,,,,0.4115219712257385,,0.0,,,0.0,0.0,,,,,,,,
745.633539,,,-0.04215723276138306,,1.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,,,,0.0,0.0,,,0.0,,,,,,,,,7.2166752689518034,0.0,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,-0.04215723276138306,0.25,,,1.0,,,,,,,,,,9.25196850393693,,0.014432000000056178,
745.647193,0.0,,,1.6815501458674935,,0.0,,-0.0,-1.0,-0.04215723276138306,0.9395970081602281,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049816131591796875,1.0,0.0,0.0,0.0,,0.5439218499854384,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.5766442946474,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.543559725546115,,,0.0,0.0,-0.1563653139302778,1.0,,,,0.0,,-11.430942710164029,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.653102,,0.0,-0.04215723276138306,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.01991499999996904,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.04215723276138306,0.25,,,1.0,,,,,,,,,0.0,9.232283464566851,,0.0070449999999482316,
745.667258,0.0,,,359.56040920566767,,0.0,,-0.0,-1.0,-0.04215723276138306,0.3907464950963004,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049816131591796875,1.0,0.0,0.0,0.0,,0.5377742124670313,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.579291977077,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.543559725546115,,,0.0,0.0,-0.16287733308102123,1.0,,,,0.0,,-11.430942710164029,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.673155,,0.0,-0.04215723276138306,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020064999999931388,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.04215723276138306,0.25,,,1.0,,,,,,,,,0.0,9.212598425196774,,0.006201000000032764,
745.687221,0.0,,,4.61166330638996,,0.0,,-0.0,-1.0,-0.16036153212189674,2.099070706409122,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049816131591796875,1.0,0.0,0.0,0.0,,0.5422447843561378,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.5889009616312,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.543559725546115,,,0.0,0.0,-0.16279049009437668,1.0,,,,0.0,,-11.430942710164029,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.692715,,0.0,-0.16036153212189674,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019963000000075226,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.16036153212189674,0.25,,,1.0,,,,,,,,,0.0,9.212598425196774,,0.006157000000030166,
745.707172,0.0,,,4.286538418541555,,0.0,,-0.0,-1.0,-0.17679602280259132,1.9989245137724048,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049816131591796875,1.0,0.0,0.0,0.0,,0.5401973640450286,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.597144931448,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.543559725546115,,,0.0,0.0,-0.1607588758994371,1.0,,,,0.0,,-11.430942710164029,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.7130330000001,,0.0,-0.17679602280259132,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019950999999991836,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.17679602280259132,0.25,,,1.0,,,,,,,,,0.0,9.212598425196774,,0.005780999999956293,
745.727251,0.0,,,1.6536583787629058,,0.0,,-0.0,-1.0,-0.17679602280259132,0.6012578733614377,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049816131591796875,1.0,0.0,0.0,0.0,,0.5453991927176323,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.6048007960019,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.543559725546115,,,0.0,0.0,-0.14927484327413332,1.0,,,,0.0,,-11.430942710164029,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.732907,,0.0,-0.17679602280259132,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020079000000009728,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.17679602280259132,0.25,,,1.0,,,,,,,,,0.0,9.212598425196774,,0.006479000000013002,
745.747274,0.0,,,3.677427311383106,,0.0,,-0.0,-1.0,-0.17679602280259132,0.27021445610998857,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049816131591796875,1.0,0.0,0.0,0.0,,0.5411066864068048,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.6133673166123,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.543559725546115,,,0.0,0.0,-0.15854868140069175,1.0,,,,0.0,,-11.430942710164029,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.753029,,0.0,-0.17679602280259132,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.02002299999992374,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.17679602280259132,0.25,,,1.0,,,,,,,,,0.0,9.212598425196774,,0.005929999999921165,
745.747274,,,,,,,,,,,,,0.0,,,,,,,,,,,117.0850732142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745.767293,0.0,,,356.85832913033437,,0.0,,-0.0,-1.0,-0.17679602280259132,0.3434501367967069,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051085472106933594,1.0,0.0,0.0,0.0,,0.535169134001922,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.6199231043042,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.566486730208033,,,0.0,0.0,-0.16316275398205896,1.0,,,,0.0,,-11.437189890566994,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.772754,,0.0,-0.17679602280259132,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020019000000047527,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.17679602280259132,0.25,,,1.0,,,,,,,,,0.0,9.251968503936931,,0.006043000000090615,
745.784329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.5,,,,,0.0,,,,,,,,,12.2595126953125,,-1.0,,,,,,,,,,,,242.0,,,,,,,,,0.40536239743232727,,0.0,,,0.0,0.0,,,,,,,,
745.787222,0.0,,,353.4184335573757,,0.0,,-0.0,-1.0,-0.17679602280259132,359.3870587237762,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051085472106933594,1.0,0.0,0.0,0.0,,0.5260779066613659,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.6289473393836,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.566486730208033,,,0.0,0.0,-0.16298435117371257,1.0,,,,0.0,,-11.437189890566994,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.792929,,0.0,-0.17679602280259132,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.01992900000004738,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.17679602280259132,0.25,,,1.0,,,,,,,,,0.0,9.291338582677088,,0.00605299999995168,
745.807217,0.0,,,2.839113519802435,,0.0,,-0.0,-1.0,-0.17679602280259132,2.477529945561181,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051085472106933594,1.0,0.0,0.0,0.0,,0.5340458773965968,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.6346983892004,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.566486730208033,,,0.0,0.0,-0.158648892642616,1.0,,,,0.0,,-11.437189890566994,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.813182,,0.0,-0.17679602280259132,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019994999999994434,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.17679602280259132,0.25,,,1.0,,,,,,,,,0.0,9.251968503936931,,0.005972999999926287,
745.827248,0.0,,,358.9526410401853,,0.0,,-0.0,-1.0,-0.23373306170105934,357.63151548743986,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051085472106933594,1.0,0.0,0.0,0.0,,0.5431418711301574,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.6413769190167,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.566486730208033,,,0.0,0.0,-0.16608692505524422,1.0,,,,0.0,,-11.437189890566994,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.840736,,0.0,-0.23373306170105934,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.02003100000001723,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.23373306170105934,0.25,,,1.0,,,,,,,,,0.0,9.251968503936931,,0.006254000000012638,
745.84723,0.0,,,357.2032635748746,,0.0,,-0.0,-1.0,-0.23373306170105934,356.81035824086484,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051085472106933594,1.0,0.0,0.0,0.0,,0.5276049378408418,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.6488377940962,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.566486730208033,,,0.0,0.0,-0.1702796462747654,1.0,,,,0.0,,-11.437189890566994,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.853096,,0.0,-0.23373306170105934,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.01998199999991357,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.23373306170105934,0.25,,,1.0,,,,,,,,,0.0,9.251968503936931,,0.014225999999894157,
745.867184,0.0,,,359.2565458130441,,0.0,,-0.0,-1.0,-0.2908516526222229,3.9992001910158748,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051085472106933594,1.0,0.0,0.0,0.0,,0.5281042691602933,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.6576711220573,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.566486730208033,,,0.0,0.0,-0.17786428441994565,1.0,,,,0.0,,-11.437189890566994,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.873314,,0.0,-0.2908516526222229,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019953999999984262,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.2908516526222229,0.25,,,1.0,,,,,,,,,0.0,9.251968503936931,,0.006455000000073596,
745.887166,0.0,,,5.419724545606815,,0.0,,-0.0,-1.0,-0.34360891580581665,4.698550190366068,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051085472106933594,1.0,0.0,0.0,0.0,,0.5436356718059864,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.666303731874,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.566486730208033,,,0.0,0.0,-0.17812733152410065,1.0,,,,0.0,,-11.437189890566994,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.892695,,0.0,-0.34360891580581665,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019982000000027256,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.34360891580581665,0.25,,,1.0,,,,,,,,,0.0,9.311023622047166,,0.006423000000040702,
745.887166,,,,,,,,,,,,,0.0,,,,,,,,,,,117.15112857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745.907233,0.0,,,354.5231380459716,,0.0,,-0.0,-1.0,-0.3578498996794224,10.391892411755697,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051085472106933594,1.0,0.0,0.0,0.0,,0.5299949452936182,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.6727873816908,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.566486730208033,,,0.0,0.0,-0.16895194365549704,1.0,,,,0.0,,-11.437189890566994,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.913023,,0.0,-0.3578498996794224,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020067000000040025,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.3578498996794224,0.25,,,1.0,,,,,,,,,0.0,9.330708661417244,,0.005813999999986663,
745.927217,0.0,,,356.04395195951975,,0.0,,-0.0,-1.0,-0.40323740243911743,0.36348799140075966,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051085472106933594,1.0,0.0,0.0,0.0,,0.5236957479278006,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.67868367572,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.566486730208033,,,0.0,0.0,-0.1817075697772177,1.0,,,,0.0,,-11.437189890566994,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.937692,,0.0,-0.40323740243911743,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,4.875,1.0,,,,,,0.019984000000022206,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.40323740243911743,0.25,,,1.0,,,,,,,,,0.0,9.311023622047166,,0.006068000000027496,
745.938344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.35,,,,,0.0,,,,,,,,,12.064756103515625,,-1.0,,,,,,,,,,,,444.0,,,,,,,,,0.39435267448425293,,0.0,,,0.0,0.0,,,,,,,,
745.947239,0.0,,,358.6444358570099,,0.0,,-0.0,-1.0,-0.40323740243911743,8.754000488614398,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051085472106933594,1.0,0.0,0.0,0.0,,0.5298617881698284,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.6854960386868,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.566486730208033,,,0.0,0.0,-0.19043856196576084,1.0,,,,0.0,,-11.437189890566994,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.953431,,0.0,-0.40323740243911743,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,4.875,1.0,,,,,,0.020021999999926265,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.40323740243911743,0.25,,,1.0,,,,,,,,,0.0,9.271653543307009,,0.010783999999944172,
745.967207,0.0,,,353.75988085316516,,0.0,,-0.0,-1.0,-0.40323740243911743,351.05956722742013,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.09760117530822754,1.0,0.0,0.0,0.0,,0.5208920412837789,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.6960837432414,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.532166329232207,,,0.0,0.0,-0.21126386218351487,1.0,,,,0.0,,-11.422955212554246,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.973314,,0.0,-0.40323740243911743,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,4.875,1.0,,,,,,0.019968000000062602,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.40323740243911743,0.25,,,1.0,,,,,,,,,0.0,9.212598425196772,,0.006486999999992804,
745.987193,0.0,,,359.83318361991047,,0.0,,-0.0,-1.0,-0.40323740243911743,11.418935021520653,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.09760117530822754,1.0,0.0,0.0,0.0,,0.5388091250437239,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.706669582533,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.532166329232207,,,0.0,0.0,-0.21634377470517846,1.0,,,,0.0,,-11.422955212554246,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
745.992753,,0.0,-0.40323740243911743,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,4.875,1.0,,,,,,0.019986000000017157,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.40323740243911743,0.25,,,1.0,,,,,,,,,0.0,9.212598425196772,,0.006394000000000233,
746.007255,0.0,,,358.0763501024315,,0.0,,-0.0,-1.0,-0.40323740243911743,354.99307982083354,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.09760117530822754,1.0,0.0,0.0,0.0,,0.5418772238728,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.7145691670873,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.532166329232207,,,0.0,0.0,-0.20199273025597697,1.0,,,,0.0,,-11.422955212554246,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
746.012944,,0.0,-0.40323740243911743,,1.0,,0.0,,,,,,,,,0.0,1.0,4.625,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,5.875,1.0,,,,,,0.020061999999938962,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,-0.40323740243911743,0.25,,,1.0,,,,,,,,,0.0,9.271653543307009,,0.006200999999919077,
