TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Distance Sensor Raw Voltage,Driver FwdRev Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Rotate to Color,Color Needed,Shooter Motor 1 Speed,Shooter State Command,Raspberry Pi Duration,Pneumatics Compressor Current,Raspberry Pi Angle,Climber Input Command,Hopper Spark Right Cmd,Operator Controller Shoot Command,Left Climber Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Conveyor Motor Speed Command,Raspberry Pi Framerate,Operator Controller Eject Desired Command,Panel 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Battery Voltage,Hopper Spark Left Current,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Right Climber Current,Operator Controller Ctrl Panel Seek To Color Command,Hopper Spark Left Cmd,Raspberry Pi Stable Target,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,roboRIO CPU Load,Distance Sensor Available,Pneumatics Cutoff Switch State,IMU Comp Y Angle,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Drivetrain Desired Heading,Raspberry Pi Visible Target,Intake Position State,Raspberry Pi Vision System Online,Shooter Control Mode,
sec,bool,count,deg,RPM,RPM,Amps,V,cmd,cmd,deg,degrees,Color,RPM,state,sec,A,deg,cmd,Cmd,bool,Amp,ft,ft,mode,deg,Amps,A,psi,RPM,Amps,pct,pct,fps,bool,degrees,bool,state,bool,sec,deg,A,pct,bool,in,bool,bool,deg,ft,ft,A,pct,cmd,boolean,deg,RPM,V,Amp,bool,pct,boolean,intensity,RPM,bool,heightState,Amp,bool,Cmd,boolean,bool,RPM,sec,pct,bool,bool,deg,color,Amps,intensity,Amp,count,RPM,bool,bool,A,intensity,pct,Amps,in,cmd,count,boolean,RPM,bool,deg,boolean,state,bool,state,
0.04389385,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
43.894425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.89385,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.9375,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,0.001831110566854477,,-1.0,,,,,,,0.0,,,,,,,,,,,0.0018616290763020515,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.89385,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.55,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.09933300000000145,,,,,-1.0,0.0,0.0,0.0,22.0,,,,0.0,0.0,0.1318415403366089,,,0.0,0.0,0.0,,1.0,,,,,2.0,
43.995067,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10121699999999834,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.043995067,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
43.99575299999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.995067,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.875,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,0.001831110566854477,,-1.0,,,,,,,0.0,,,,,,,,,,,0.0018616290763020515,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.995067,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,90.7,,,,0.0,,,,0.0,,,-1.0,,,11.45,0.0,,78.07353486646885,-1.0,0.0,,,,,,1.0,,,0.0,0.09905700000000195,72.8,,,,-1.0,0.0,0.0,0.0,22.0,,,,0.0,0.0,0.12901248037815094,,,0.0,0.0,0.0,,1.0,,,,,2.0,
44.096061,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10099400000000003,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.044096061,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.096616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.096061,,,0.0,,,88.0,,,,0.0,,,,,-1.0,8.03125,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,0.001831110566854477,,-1.0,,,,,,,0.0,,,,,,,,,,,0.0018616290763020515,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.096061,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.45,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.09908599999999979,,,,,-1.0,0.0,0.0,0.0,22.0,,,,0.0,0.0,0.12244448810815811,,,0.0,0.0,0.0,,1.0,,,,,2.0,
44.196912,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10085099999999869,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.044196912,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.197829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.196912,,,0.0,,,88.0,,,,0.0,,,,,-1.0,8.0625,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,0.001831110566854477,,-1.0,,,,,,,0.0,,,,,,,,,,,0.0018616290763020515,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.196912,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.55,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.09943900000000383,,,,,-1.0,0.0,0.0,0.0,22.0,,,,0.0,0.0,0.1303437203168869,,,0.0,0.0,0.0,,1.0,,,,,2.0,
44.29799,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10107800000000111,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.044297989999999995,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.299863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.29799,,,0.0,,,88.0,,,,0.0,,,,,-1.0,8.03125,-1.0,,,,,,,0.0,,88.0,,132.54087806249998,0.0,88.0,0.001831110566854477,,-1.0,,,,,,,0.0,,,,,,,,,,,0.0018616290763020515,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.29799,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.55,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.10294499999999829,,,,,-1.0,0.0,0.0,0.0,22.0,,,,0.0,0.0,0.11997630447149277,,,0.0,0.0,0.0,,1.0,,,,,2.0,
44.402821,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10483100000000434,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.044402821,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.403514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.402821,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.96875,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,0.001831110566854477,,-1.0,,,,,,,0.0,,,,,,,,,,,0.0018616290763020515,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.402821,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.45,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.10238199999999864,,,,,-1.0,0.0,0.0,0.0,22.0,,,,0.0,0.0,0.13723817467689514,,,0.0,0.0,0.0,,1.0,,,,,2.0,
44.507312,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10449099999999589,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.044507312,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.507883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.507312,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.9375,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,0.001831110566854477,,-1.0,,,,,,,0.0,,,,,,,,,,,0.0018616290763020515,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.507312,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.45,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.09960999999999842,,,,,-1.0,0.0,0.0,0.0,22.0,,,,0.0,0.0,0.12800267338752747,,,0.0,0.0,0.0,,1.0,,,,,2.0,
44.608857,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10154500000000155,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.044608857,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.609423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.608857,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.96875,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,0.001831110566854477,,-1.0,,,,,,,0.0,,,,,,,,,,,0.0018616290763020515,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.608857,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.5,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.10056000000000154,,,,,-1.0,0.0,0.0,0.0,22.0,,,,0.0,0.0,0.12415274232625961,,,0.0,0.0,0.0,,1.0,,,,,2.0,
44.711356,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10249900000000167,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.044711356,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.712013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.711356,,,0.0,,,88.0,,,,0.0,,,,,-1.0,8.0625,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,0.001831110566854477,,-1.0,,,,,,,0.0,,,,,,,,,,,0.0018616290763020515,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.711356,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.45,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.10495799999999633,,,,,-1.0,0.0,0.0,0.0,22.0,,,,0.0,0.0,0.12792399525642395,,,0.0,0.0,0.0,,1.0,,,,,2.0,
44.845768,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13441199999999753,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.044845768,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.852552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.845768,,,0.0,,,88.0,,,,0.0,,,,,-1.0,8.03125,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,1.2207403779029846E-4,,-1.0,,,,,,,0.0,,,,,,,,,,,1.5259254723787308E-4,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.845768,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.55,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.12025500000000022,,,,,-1.0,0.0,0.0,0.0,46.0,,,,0.0,0.0,0.12914307415485382,,,0.0,0.0,0.0,,1.0,,,,,2.0,
44.967613,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12184500000000043,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.044967613000000003,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.968175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.967613,,,0.0,,,88.0,,,,0.0,,,,,-1.0,8.0625,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,1.2207403779029846E-4,,-1.0,,,,,,,0.0,,,,,,,,,,,1.5259254723787308E-4,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.967613,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,90.7,,,,0.0,,,,0.0,,,-1.0,,,11.5,0.0,,57.86350148367953,-1.0,0.0,,,,,,1.0,,,0.0,0.11015199999999936,73.2,,,,-1.0,0.0,0.0,0.0,49.0,,,,0.0,0.0,0.12687955796718597,,,0.0,0.0,0.0,,1.0,,,,,2.0,
45.080481,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11286799999999886,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.045080481,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
45.08132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.080481,,,0.0,,,88.0,,,,0.0,,,,,-1.0,8.0625,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,1.2207403779029846E-4,,-1.0,,,,,,,0.0,,,,,,,,,,,1.5259254723787308E-4,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.080481,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.45,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.1025369999999981,,,,,-1.0,0.0,0.0,0.0,46.0,,,,0.0,0.0,0.12196510285139084,,,0.0,0.0,0.0,,1.0,,,,,2.0,
45.184918,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10443700000000433,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.045184918000000004,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
45.185485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.184918,,,0.0,,,88.0,,,,0.0,,,,,-1.0,8.03125,-1.0,,,,,,,0.0,,88.0,,132.6324307875,0.0,88.0,1.2207403779029846E-4,,-1.0,,,,,,,0.0,,,,,,,,,,,1.5259254723787308E-4,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.184918,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.4,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.10070199999999829,,,,,-1.0,0.0,0.0,0.0,46.0,,,,0.0,0.0,0.13309700787067413,,,0.0,0.0,0.0,,1.0,,,,,2.0,
45.287591,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1026729999999958,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.045287591,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
45.288155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.287591,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.9375,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,1.2207403779029846E-4,,-1.0,,,,,,,0.0,,,,,,,,,,,1.5259254723787308E-4,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
